full_text,sentimen
alhamdulillahyakin menang rakyat rindu ubah,positif
lah insayaa allah menang 1 putar,positif
mbuwujuk seh mek abis segitu nak sidoarjo nutup jalan serame iku panggung tngah jalan ga bayar biaya ramai biaya polisi cok hoax hahaha,positif
bismillah presiden 2024,positif
rakyat biasa lihat indonesia maju segani dunia amat korban partai nasdem ingin jadi partai besar nyapres seperti giur teknis visi misi buat tetap lanjuntukan tuju indonesia maju indonesia emas,positif
kata kick andi baswedan bahaya sekali no no yesss,positif
udah junjunganya silah naik angkot krl jakarta hari,negatif
alhamdulillah moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
calon presiden kok kayak gitu kalau tidak dukung ba baswedan ba iskandar rugi besar indonesia depan aamiin,positif
fakta sedang terjdi damping desaklu tdk dukung 2024 putus kontraksang malu skali kakak,positif
sorry ye aku pilih amp,positif
jangan pilih pimpin bengistdk beradabtdk etika pilih,positif
smg alloh takdir no urut 01 menang mutlak aamiin smg semua akn waqtuy aamiin,positif
heu heu heu kalau dukung amp mah bebas kalau soal begini,positif
emang sama nyuruh langsung paling jg caleg partai dukung lokala emang seluruh indonesia begitu,positif
kk saya pst coblos waaaajib huukumy kl pngn indonesia lbih baik n maju dn adil smg menang menang menang d propinsi aamiin,positif
rakyat tahu kok mana munafik mana jujur bismillahirrahmanirrahim satu tekat satu pilih akalsehat 2024 wakanda no more indonesia forever rasayaid baswedan iskandar presiden ri 8 aamiin,positif
bismillah smg pasang alloh swt ridhoi kemenangn mutlak 1 putar indonesia lbih baik aamiin smg semuy akn muhaimn waqtuy aamiin,positif
saya salah cuma satu pilih cawapresnya dukung pks dukung nu bisa satu,positif
rasayaid baswedan iskandar presiden ri 1 aamiin god bless,negatif
salam ubah,positif
mas prof mas mas ajak kan pernah kuliah dosen sana,positif
pikir orang2 cerdas smg semua akn padaa waqtuy smg menang mutlak,positif
gak suka krn sering jebak putus politis tp suka politikus ulung mau gk mau masuk politik usia muda ttp eks sekarang,positif
tdak ikut dua junjung tinggi sama rakyat,positif
dulu aku pernah dukung sekarang aku ubah adil ku harap,positif
wah nyata poin hilang ta integritas ijtima ulama poin mana,positif
huhu mah tetep,positif
sanya paslon agung agung bahkan benar salah atur konstitusisemoga masayaarakat sadar baik indonesia,positif
harus nu simpatisan fpi,positif
numuhammadiyahfpi ormas2 laenpksnasdempkbrakyat indonesia insayaaallah menanglop u,positif
yu guysss pilih anies baswedan dah emang paling bener milih,positif
poko semua pilih anies baswedan dah emang paling bener milih tuju,positif
poko hayu semua pilih anies baswedan dah emang paling bener milih lurr,positif
gerak sama tuk indonesia,positif
hayu semua pilih anies dah emang paling bener milih pimpin udah bukti kerja,positif
saya keluarga 2x pilih untuk tahun 2024 pilih no 1 krn politik riang gembira santuy santun awok awok awok tdk suka dgn politik dinasti,positif
politik riang gembira santuy santun awok awok awok aku keluarga pilih no 1 aja tdk pilih calon,positif
saya keluarga besar juang biar handai tolan seluruh sanak famili pilih no 1,positif
saya keluarga besar pilih no 1,positif
penuh arti sangat erti subhanallahya allah jadi jadi pimpin aamiin,positif
hayu semua pilih anies baswedan dah emang paling bener milih gasskeun,negatif
awowkwok,positif
baru akurat pantas naik prosentasinya sekarang era orang butuh ubah,positif
siapa yng merarang jdi pimpin rakyat butuh pimpin,positif
barokaalloh moga alloh swt kabul meridhoi jadi presiden amanah presiden ri gus iskandar,positif
sama rasayaid baswedan amp iskandar ingat 14 februari 2024 nomor satu 1,positif
pilih orang cerdas waras,positif
menghianati menghianati dukung dulu gibrn menghianati bu megawati menghianati gusdur baru oke,positif
astaghfirullah moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,negatif
wahai rakyat indonesia kita sama bangkit untuk tuju indonesia adil makmur dn sejahtera bersam bpk rb dn bpk iskandar dn coblos pilpres no 01,positif
insayaa allah ntb tetap,positif
aman pilih jelas rekam jejak visi misi ubah logis indonesia lebih baik,positif
insayaa allah daja jelas konsep ubah indonesia lebih baik,positif
ubah lanjut kan kondisi ini lanjut perintah ini,positif
izin nanya tim punya cyber backup kpu hitung cepat nnti percuma rakyat menaru harap buat sama di seleweng rezim sekarang kusa loh,positif
siapa semua,positif
tahu sifat watak asli rakyat indonesia pindah haluan dukung 1,positif
yaa allah amanah nahkoda bangsa kepada ba ba rasayaid baswedan iskandar cita2 juang merdeka bangsa dapat wujud merdeka adil seluruh rakyat indonesiacontoh kecil,positif
allah ilah balas rezeki berkah kpada orang2 ikhlas bantu menang aamiin,positif
kita kom pilih no 1 pasang amp,positif
tetap,positif
rundown giat capres ri nomor urut 1 kota lubuk linggau salah satu kota sambut datang capres ri nomor urut 1 baswedan calon wakil presiden iskandar penuh antusiasme kota lubuk linggau,positif
saya keluarga 2x pilih eh eh kolam yah 2024 pilih no 1 aja,positif
smoga ms ridho dngn fitnah mu wahai orang jahat smg orang kau fitnah d ankt drajaty mnjdi ri 1 presiden indonesia lbih maju aamiin bismillah smg alloh takdirkn pasngn menang mutlak aamiin,positif
mantap prinsip pimpin nkri inti ubah segalanyabukan infrastruktur sj bangun lewat tikus dr luar negri jd huni ikn rempang perut oligarki,positif
doa untuk bpk bpk inshaa allah capres cawapres 20242029menuju ubah,positif
sukses a min tetap sukses,positif
moga sllu dlm sehaf walafiat untuk juang pimpin nkridan smg allah subhanabu taala meridhoi nya aamiin yaa robbal aalamiin,positif
perbedaan2 terlalu signifikan tengkar sekarang baik satu sekarang adil maju sejahtera adab martabat kita songsong lalu menang telak 2024,positif
baliho copot langgar atur pasang sekitar masjid,positif
siap capres cawapres pilih 2024 1 2 pagi 3 gama jangan golput indonesia gantung pilih untuk 5 thn depan,negatif
sungguh sak kita pilih presiden indonesia indonesia butuh ubah maju sejahtera tara,positif
bissmillah doa knmudah2an amp jadi pimpin d reda allah swt mudah2 doa d kabul kn allah swt yarabal al,positif
moga allah subhanahu eataallah meridhoi usaha pilih presiden ri istiqomah janji aamiin,positif
dukung klo pilih tetap no 1 siap menang semangat,positif
raup 167 persen 153 persen suara subianto,positif
debat sesi dua besok jadwal calon wakil presiden jadi gak mungkin nyerang e dp 0 tampil gus,negatif
cucu pahlawan nasional muhammadiyah cicit pahlawan nasional nu mu nu asli dukung lebih mampu akhlak punya banding paslon,positif
saat satu tuju ubah pilih pati jawa tengah,positif
ceramah memang sudh punya preferensi politik susah buat fair dr sudut pandang nu kok bsa2 nya lebh baik dr,positif
klo nama politik identitas,negatif
tahu ga konteks zetsu putih wahai adek kecil penyepong,negatif
yakin sama,negatif
indonesia segani kancah internasional sama 2024,positif
alhamdulillah smg semua akn waqtuy smg menang menang menang smg alloh ridho hendak pasngn 01 menang mutlak aamiin qobuuul qobuul qobuul,positif
moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
muda2 dgn doa ini allah swt mengijabai doa untuk pk dn gus jadi pimpin indonesia thn 2024,positif
partai demokrat partai tak punya prinsip banci baperan ahy gak laku dorong dorong hitung politik ahy gak ndongkrak suara sp hebat detik detik kritis pilih presiden 2024 2029,positif
ape kate elu ga ngaruh buat gue guetetep pilih et komplit,positif
akhir pekan hingga jelang tgl 14 februari 2024 kami terus komitmen gerak menang gus baswedan pasang presiden wakil presiden,positif
pasang nomor urut satu bpk rasid baswedan amp bpk iskandar jadi presiden wakil presiden periode thn 2024 2029 bantu sosial bansos saat sudah terima nanti bansos kita terima tingkat baik terima,positif
khabar gembira pasangam calon presiden,positif
dulu militan banget dukung wowo gara2 ogah bet pilih jokowi skrng ogah milih wowo gare2 khianat dukung pilpres skrng sudah mantabb pilih,positif
sakit halu denial memang parah coi wakil dong orang nu latar belakang santri lepet,positif
insayaa allah menang 1 putar,positif
tetap percaya tepat pimpin indinesia 510 tahun depan insayaa allah menang 1 putar,positif
ngaku politis katrokgak faham politik dinamis proses jd cawapres electbls naik rakyat lebih percaya pada sudirman s pks democrot akibat napsu besar suara kurang tp sok paling tentu arah koalisi ahirnya cm jd partai gelandang arah,positif
yakin r1 tahun 2024 jika pilih tolonng perhati guru honorer indonesia angkat p3k semua nnnnnnnnnn juara wakil guru honorer all in mendudukung pa gus,positif
kaos coblos tetap baswedan iskandar,positif
milu tahun saya dukung pasang baswedan iskandar,positif
selamat datang presiden ba wapres bpk sosok pasang pimpin tegas cerdass bijaksana rendah hati aku selalu dukung doa harap untuk kalian,positif
masayaa allah kangen efpei bangkit siap2 tempat2 maksiat diacak2 preman2 beking placuran digebukin dan pnghina2 islam bakal dihajar2 sweeping tuntut scara hukum bawa polisi sabar smoga menang insayaa allah aa,positif
smg menang mutlak 1 putar khusus pasangn 01 pasangn smg alloh ridho aamiin smg hasil survei dn hasil pemunugutn suara bnr2 no urut 01 menang mutlak d propinsi aamiin,positif
balad jubir desa cerah indonesia 2024,positif
rakyat cerdas pilih pa bukan pimpin struk tua bangkai,positif
keren saya keluarga 2x pilih untuk tahun 2024 pilih no 1,positif
yuks menang,positif
moga jadi baik balad jubir desa,positif
paling keren pk pintar soleh agama hebat jdi imam jdi khatib pokok komplit lah pemimimpin harap bangsa,positif
1 juta jubir desa sama amp,positif
ubah indonesia,positif
gak perlu survey rumit rumit ke gr an aja 2019 menang bodoh gak perjuangkanmalah gak kuat jadi oposisi sekarang gerbong ret punya lokomotif baru sekalipun punya gerbong jokowigerbong megawati ogah,positif
yuk jadi jubir desa menang,positif
sukses balad menang satu putar,positif
bakri hading luar biasa gus iskandar sosok pimpin baik untuk maju bangsa indonesia maju terus pantang mundur pasang serasi,positif
jadi bagi gera perubahn,positif
insayaaallah bawa berkahmas gus,positif
kalian bingung pilih ujung golput mending pilih nomer 4 aja deh,positif
siap kawal presiden 2024,positif
kang zainul insha allah menang mutlak aceh amiinn yra,positif
siap sama,positif
ubah sama kan indonesia,positif
jadi jubir 2024,positif
baris rawan desa balad siap jadi jubir desa,positif
presiden wakil presiden ri tahun 2024 yuk jadi,positif
masayaa allah makin yakin dukung,positif
tahun 2024 cari pimpin bukan cari bayi sehat nomer satu pilih paling tepat,positif
menang sama,positif
siap kan gus baswedan ri 01,positif
jubir desa sambung lidah desa desa lebih tahu elektoralnya cakep,positif
pasang amanah sukses selalu,positif
gas pol milu damai sama 3 capres menang pasang 01 rasayaid baswedan abdul iskandar,positif
mantap semangat pasti menang,positif
pasang ideal dwitunggal insayaaallah sama beliau bawa berkah bangsa negara,positif
ayo rapat baris koman menang pasang serasi paham agama agama nasionalisme bisa pisah ada agama ada nasionalisme dua pimpin hebat cerdas lugas tanggung jawab ayo dukung jadi presiden berkah,positif
siap jadi jubir,positif
mantap presiden 2024,positif
jubir desa ubah sama 2024,positif
sukarelawan 1 juta jubir desa balad jubir desa,positif
siap menang pasang menang,positif
gabung sama tuju indonesia ubah 2024,positif
anda buah ubah indonesia maju sejahtera ini saat gabung jadi bagi 1 juta jubir desa,positif
satu 1 juta jubir desa jadi bagi gera ubah,positif
sama gera ubah presiden 2024,positif
jubir desa siap dukung,positif
jubir desa gera ubah,positif
siap menang kawal terus,positif
ubah siap menang satu putar,positif
semangat ayok sama jadi bagi orang ikut andil menang pasang,positif
tuju ubah indonesia 20242029 sama baswedan amp iskandar,positif
indonesia adil,positif
presiden,positif
pilih ku,positif
balad rjb siap menang capres,positif
presiden ku,positif
ayo saat tentu arah bangsa tuju ubah,positif
siap menang gus,positif
faktadan salut capres tegaslugas sahaja moga jadi juara 1kan,positif
lebih penting dukung kalang apa aktif beri informasi semua orang capres no 1 lebih sholeh lebih pintar cakap lebih rangkul semua lebih bersih lebih perhati pada rakyat karena fakta tak terban,positif
selamat,positif
amp kasus kpk cek ketik google kasus apa amp kpk kerja jadi gubernur jkt jelek sekali padahl apbn 80 trilyun tdk kelola dg baik ketik google gagal jadi gubernur jakarta th 20172022,positif
ga bakal iya iya aja kira bodoh banget kali,negatif
sama kayak pilgub dki kalo jadi gub jakarta bakal kayak irak suriah khilafah tegak fpiamp hati makin jaya fktanya perintah adem aja ga gsekan sara bgitupun kali dipilpres semua baik2 aja dri muhammadiyah dri nu islam moderat,positif
baswedan dn iskandar no 1,positif
seru sebentar akan demonstrasi minta cepat usut lapor duga korupsi kait tinggal belum sangkut isu korupri tinggal lantik keren,positif
indonesia sangt rugi kl orang seecerdas tdk jadi pemimpinpresiden indonesia kpn lg kt punya pimpin kecerdasaany luar biasa smg alloh maha kuasa meridhoi takdir pasngn menang mutlak dlm pilpres thn 2024 14 pebruari nnti aamiin qobul,positif
smg psangn alloh takdir menang mutlak d propinsi aamiin smg semua akn waqtunya aamiin indonesia lbih majuu aamiin,positif
kelass,positif
dulu dukung pa debat capres balik dukung akan pilih pasang bp baswedan bp iskandar,positif
2019 pilih 2024 pilih,positif
memang m pandai rangkai kata pintar tata emosi jiwa lama debat beliau lihat senyum tenang mulia akhlak lihat wajah ceria ucap jelas bahasa tubuh hati tenang insayaaallah presiden indonesia aamiin,positif
sehat selalu gus,positif
tetap presiden ku,positif
moga sehat bisa saksi hadir acara lantik presiden wakil presiden,positif
insayaa allah hanya solid istiqomah pemenngan jadi presiden wakil presiden ri 8 tahun 2024 insayaa allah menang 1 putar,positif
keren politik identitas hama demokrasi santuy santun awok awok awok aku keluarga pilih no 1 aja lah,positif
samsul loh politik riang gembira awok awok awok awok santuy santun akuvdan keluarga pilih no 1 aja,positif
saya keluarga besar 2x pilih untuk tahun 2024 pilih no 1 kain gak lah,positif
saya keluarga 2x pilih untuk tahun 2024 pilih no 1 aja,positif
memperihatinkan yah klu debat sah klu lebih santun keren poltik riang gembira santuy santun awok awok awok aku keluarga pilih dan no 1 aja lah,positif
