full_text,sentimen
"@nialubis_ SalamAkalSehat sodaraku yg cantik???????AMIN??????? Mari ajak keluarga,temen,sahabat,tetangga berbondong2 satukan pilihan bersama capres 01 ANIS RASYID BASWEDAN&amp  MUHAIMIN ISKANDAR ???????AMIN???????UNTUK PERUBAHAN????AAMIIN????",positif
@tvOneNews Kalau kemenangan Anis-Muhaimin atau  Ganjar-Mahfudz satu Putaran bakal hemat berapa Triliun min?,positif
"Karena Rakyat Level Bawah Merasakan Langsung Plan, Do Action-Nya Pak ARB Paslon No.1, Untuk Perjuangan Mensehatkan &amp  Mensejahterakan NKRI Kedepan, MAKA Rakyatpun Tak Segan2 &amp  Tak Hitung2 Jumlah Materi Untuk MENDUKUNG Perjuangan Pak Anis &amp  Pak Gus Muhaimin Untuk Masa Depan NKRI???? https://t.co/E797cx80Nq",positif
"@MinmonPS7 Yg resmi sekarang tu Pak Anis Capres, Gus Muhaimin Cawapres. Kalo terpilih  5 thn kedepan ya Oak Anis Presiden. Kalo 5 thn berikutnya bisa lanjut pasangan atau misah. Begitulah politik. Tapi kalo ngitukin pendapat immon yg mana sih yg ideal?? Spt nya emang gak ada",positif
Makin masif #anismuhaimin,positif
@Fahrihamzah Siap untuk anis muhaimin..menang,positif
@okkymadasari Setuju mbak.. Pilih dan coblos paslon no 1 Anis Muhaimin,positif
@rtzwind Anis muhaimin berarti nek 1 (komen yg benar),positif
"@PartaiSocmed Diaminin aja 2029-2034 periode kedua R1-R2 anis-muhaimin, bahkan riang gembirapun kamu tak mampu.",positif
@nialubis_ Sy dan keluarga besarku 2x pilih Prabowo tapi untuk tahun 2024 pilih ANIS DAN MUHAIMIN NO 1 aku dan keluargaku menginginkan perubahan,positif
@papa_loren Keren mereka sudah duluan ya. Yg pasti aku dan keluargaku pilih Anis dan Muhaimin No 1 yg lain gak lah,positif
"@KangNanooo Yg hebat Anis-muhaimin,jangan kan IKN,40 Kota setara jakarta bisa di bangun dalam 5th...  Hebatkan ..?????",positif
@detikcom Hayu semuanya kita pilih Anies Baswedan dah! Emang paling bener milih Anis Muhaimin ??,positif
Ready Stok Kaos AMIN Terbaru !!! AM1N - Anies Muhaimin - Anis Imin - Anis Baswedan - Cak Imin - Anies Baswedan - Wakanda No More Indonesia Forever - Pemilu 2024 - Menang  - Link Pembelian Dikomentar - https://t.co/nC2ot72lGq,positif
@tvOneNews Saya pasti pilih Anis Muhaimin  AMIN,positif
"@geloraco Tandain org nya, selesai 2024 besok selesai anis muhaimin dilantik presiden dan wakil, suruh org itu pensiun dini karena udh gk ada guna dia",positif
@VIVAcoid Knp ketika jaman pak SBY  kasus kasus pelanggaran HAM tidak  diselesaikan agar tdk berlarut  larut.  Dan aku dan keluargaku pilih Anis dan Muhaimin No 1 ajalah yah berharap perubahan .,positif
Pemimpin yg jujur ikhlas tulus ( amanah ) atas amanah yg diberikan pasti ia kan bekerja demi kepentingan RAKYATNYA YAA ALLAH DI 2024 AMANAHKANLAH NAHKODA BANGSA INDONESIA KEPADA BAPAK ANIS RASYID BASWEDAN BERSAMA MUHAIMIN ISKANDAR ????????????JADIKANLAH MEREKA SURI TAULADAN BAGI DUNIA,positif
@habiburokhman Bismillah smg alloh yg maha kuasa mentakdirkan/ meridhoi pasangn anis muhaimin yg menang mutlak d setiap propinsi  Aamiin dmi indonesia yg jauh lbih baik dn berkeadilan bagi seluruh rakyt indonesia  Aamiin???????????? Jngn lupa pilih no1 brrt anda sehat jasmani dn ruhani??????,positif
@BALAD_AMIN24 Ayo kita lawan untuk Anis Muhaimin 2024....,positif
@DPNAminBalad @kangmaman72 Walaupun bagaimanapun semoga takdir tetap berpihak kepada pasangan nomor 1 Anis dan Muhaimin,positif
#savekyaimarzuki #konspirasikeji #SaveNahdlatulUlama Sangat disayangkan. PB NU terperosok atau terjebak ditempat yang salah. Semoga warga NU bisa berfikir jernih dengan memilih pasangan Anis Muhaimin yang jelas jelas kader NU TULEN. https://t.co/RD659POo8f,positif
@DPNAminBalad Amin.....ya Allah semoga menang pasangan Anis dan Muhaimin,positif
@QianzyZ Anis Muhaimin solusinya... Insya allah,positif
"Ayo dukung kiyai, Anis Muhaimin 2024 menang #savekyaimarzuki #konspirasikeji #SaveNahdlatulUlama https://t.co/ki7g5orbMY",positif
@abdilla26659 @Ilustrator23 @aniesbaswedan Memang TIMNAS AMIN bekerja kompak... PKS garap Jawa Barat+ Sumatra.. Nasdem garap Aceh+Kalimantan+Sulawesi+Nusa Tenggara..... PKB garap Jateng+jatim... Anis Muhaimin striker haus goal..... Saya suka pola kerja TIMNAS AMIN... Semoga menang satu putaran,positif
@Fahrihamzah Iya satu putaran untuk Anis Muhaimin menang...bukan Prabowo.,positif
"Rakyat cerdas pilih pemimpin yg cerdas ! Mari kita bersatu, berjuang untuk memenangkan  Capres &amp  Cawapres pasangan Anis &amp  Muhaimin ! https://t.co/Wl5nQpxSU3",positif
@aniesbaswedan Bapk Anis rasyid baswedan  dan Bapak Muhaimin iskandar sebagai Presiden dan Wakil presiden RI 2024-2029. Aamiin,positif
@Fajri18411217 @EdiMas98251 @Chaves1305 Kata Amin dalam ibadah sangat sakral.  Elo tau arti kata Amin lalu diplesetkan menjadi anis muhaimin.  Elo kebayang jika plesetan tersebut dijadikan arti bagi anak anak?  Bagaimana pertanggungjawaban elo dihadapan Illahirabbi.,positif
@TomyChandra21 @mulanbilqis @PDI_Perjuangan Saya kira mau tdk mau di 2024- 2029 pdip jdi oposisi sebab diputaran ke 2 nanti Anis Muhaimin akan mengalahkan pasangan PraGib. https://t.co/I70nBRq4DH,negatif
@geloraco Apapun yg terjadi kami tetap pilih Anis Baswedan dan Muhaimin Iskandar,positif
"ini hampir kejadian, sblm muhaimin diselundupkan jakawidada di 01 di menit terakhir ????????  ANGAN, Anis Ganjar https://t.co/Ajy1SRbPRt",positif
"@Resty_J_Cayah Pilpres pilih anis muhaimin atau ganjar mahfud kelen bebas, ASAL BUKAN PRABOWO GIBRAN PRODUK HARAM KONSTITUSI",positif
"Mari kita kawal dari desa masingjaga, Surat suara calon presiden kita bersama, 01 bapak anis baswedan dan pak muhaimin iskandar.  Salam AMIN dari sulawesi tengah #amin""",positif
@hariankompas Ya allah mudah mudahan pak Anis muhaimin di menangkan jadi presiden Amiin...,positif
@hariankompas Jawabanya santun tdk mencerminkan kesombongan.smg Alloh sll melindungi pak Anis dan pak Muhaimin.tetap semangat,positif
"@hariankompas Aamiiin, mudahan Allah mengijabah  doa yg tulus dr masyarakat yg menginginkan perubahan smg pak Anis dan Muhaimin menjadi presiden dan wakil presiden Republik Indonesia th 2024 2029",positif
@hariankompas Ya Allah semoga Pak Anis &amp  Gus Muhaimin bisa menjadi Presiden &amp  Wakil Presiden selanjutnya. AMIN ????,positif
@VIVAcoid Hayu semuanya kita pilih Anies Baswedan dah! Emang paling bener milih Anis Muhaimin ??,positif
Serius ikhlas berjuang kita menangkan Anis Muhaimin,positif
"@nieke_olivia Sy pilih #anismuhaimin  karena 2 sosok tersebut insyaallah akan membawa perubahan menjadi Indonesia yg  lebih  baik, mengutamakan kemanusiaan dan keberpihakan kepada keadilan bagi seluruh rakyat Indonesia https://t.co/dfYOPZhiNy",positif
"sebagai swing voter, anis muhaimin ini sangat tempting hmmm",positif
@msaid_didu titip doa buat kemenangan pasangan pal Anis dan Muhaimin....amin aamiin yarobbalalamin,positif
"semoga dengan bantuan hukum yang diberikan bapak anis dan muhaimin tidak ada lagi mafia tanah , dan rakyat kecil tidak lagi merasakan keresahan tanahnya akan dicuri orang  #hotlineparis https://t.co/yBuV56vgCl",positif
"semoga dengan program ini , tidak ada lagi istilah hukum tajam ke bawah tumpul keatas , setiap masyarakat butuh perlindungan hukum terima kasih bapak anis dan bapak muhaimin semoga program ini bisa bermanfaat dan bermanfaat bagi seluruh rakyat indonesia  #hotlineparis https://t.co/tBg9PLRPy7",positif
"saatnya kita memilih presiden yang pro terhadap rakyat , mari kita brantas kekerasan di dalam rumah tangga  bapak anis dan bapak muhaimin sosok pemimpin yang akan mencintai seluruh kalangan indonesia  #menangseputaran https://t.co/Hy5RiRIpZO",positif
@sasarkivess nah jgn2 pake hestek tuh krena digaji pak anis muhaimin,positif
"@KompasTV Yg penting ngerti  subtansinya jawaban pak muhaimin nyambung ,,,  kereen pak anis dengan jawabannya amin ?????",positif
"@kompascom Jangan Sampek Kendor TrEtan.. ???? MADURA yEs,, JAWA TIMUR yEs , INDONESIA yEs ,, DUNIA AKHIRAT juga YES Amin (Anis - Muhaimin... Aamiin",positif
"@KompasTV 2024 jangan pilih Prabowo, pilih lah Anis Muhaimin atau Ganjar Mahfud..",positif
"@narkosun Yg penting presiden 2024 Anis Muhaimin atau Ganjar Mahfud.. yg penting jangan Prabowo aja, gerakan jamaah tidak memilih Prabowo",positif
@Fahrihamzah Maksa banget ya.  Padahal kualitas capresnya ...  Udah ah takut ada yg baper.   #AminPalingSiapUntukIndonesia #DesakAnies #anismuhaimin #capresno1,positif
"Psk Jk, mantan Wapres 2 priode sdh benar pilihannya dukung Pak Anis Muhaimin.",positif
@andre_rosiade Anis Muhaimin  menang pd hari H saja. Mkin yakin Anis Muhaimin menang. Apalagi Pak JK sdh masuk dukng Amin.,positif
"@Fahrihamzah Anis Muhaimin punya peluang besar menang 1 putaran, insya Allah.  Mari ramai2 kita dukung paslon nomor 1, Amin",positif
@liputan6dotcom Pantas sekali dengan ketokohan  kita pilih Anis-Muhaimin pada pemilu 2024 Sebagai presiden dan wakil presiden Amiinn yra ??????,positif
"@Resty_J_Cayah Pak Muhaimin bukan beban, karena bisa menutupi kekurangan pak Anis dan sampai saat ini tetap konsisten saling melengkapi satu sama lain untuk memenangkan pertempuran ini. Selamat, insyaalloh AMIN pasti jadi pemenang pemilu kali ini ??",positif
@tvOneNews Sy dan keluarga 2x pilih Prabowo tapi untuk tahun 2024 pilih ANIS DAN MUHAIMIN NO 1 aja habis pengen perubahan,positif
"@aniesbaswedan @KojekRapBetawi TERLEPAS DARI POIN VISI-MISI KAMPANYE DARI SEMUA PASLON,  PLUS-MINUS PASTI ADA, AKU PILIH AMIN KARNA SREK AJA. GATAU KENAPA, ADEM AJA KALO LIAT MAS ANIS, JIWA JADI TENANG MELIAT SENYUM IKHLAS DARI GUS MUHAIMIN. YANG MAU NYINYIR, MONGGO.",positif
@CNNIndonesia Prabowo Gibran vs Anis Muhaimin di putaran 2. Harapan Anies asal masuk putaran 2 insha allah terwujud,positif
"@zie_bajri @msaid_didu Astaga ????,  dibayar brp lu Bang? ,  kok jahat banget sih tega ngerusak poster Pak Anis &amp  Pak Muhaimin?",positif
@DarsAlexandra1 Jika elo pemilik kata amin.  Gimana perasaan elo amin nya dipelesetkan jadi kata anis muhaimin.  Contoh  Pak Amin Rais dijadiin Pak Anis muhaimin Rais? Sesuaikah dgn akhlak elo?  Wk wk wk.....,positif
@Fahrihamzah Saya doakan lolos ke senayan biar jadi oposisi Anis muhaimin aaammiin,positif
"@kompascom Jika tidak ada kecurangan, sy yakin mayoritas rakyat Indonesia benar-benar menginginkan perubahan di pundak Anis - Muhaimin",positif
"@kompascom Jangan lelah berjuang pa Anis,jangan gentar akan cacian dan hujatan dari lawan,insya Alloh,Alloh akan meridhoi pa Anis dan pa Muhaimin menang di pilpres 2024.",positif
@kompascom Ya Allah semoga Pak Anis &amp  Gus Muhaimin bisa menjadi Presiden &amp  Wakil Presiden selanjutnya. AMIN ??,positif
@kompascom Salut kpd pak Anis dan pak Muhaimin kalian Kompak...!!!! Saling mengisi dan melengkapi. Semoga Allah SWT mempermudah AMIN menjadi Pemimpin Negeri ini,positif
@kompascom RAKYAT INDONESIA butuh pemimpin seperti pak anis dan gus muhaimin...tenang dan cerdas ...,positif
@kompascom Yg begini kudu kita perjuangkan  (keadilan dan pemerataan). Siap dukung pak anis dan muhaimin.,positif
"@Fahrihamzah Ya allah menangkanlah anis muhaimin ya allah supaya kami busa hidup lebih baik, tidak seperti  sekarang di pimpin jokowi hudup sangat susaaaaaaaaaaaaaaah kali",positif
@luqmanhaidar @cakimiNOW Insya Allah amin menang karena sudah banyak yang ketakutan dengan cara merusak gambar Anis dan Muhaimin https://t.co/5jpeMLWJZ2,positif
@Fahrihamzah Iya aku yakin no 01 pasti menang satu putaran amin anis muhaimin insaallah pasti menang,positif
@Fahrihamzah Siap bang..semoga Anis Baswedan Dan Muhaimin Iskandar sebagai presiden Republik Indonesia dan wakil presiden Republik Indonesia..,positif
Beda banget deh sama anis muhaimin sikapnya wowo itu kok kejam gitu ya@Adrictavi  hasilnyata kerjagibran gibran oke banget mas gibran desak anies anak muda prabowo subianto #AklamasiPrabowoGibran https://t.co/DnUupRbwva,positif
@Fatimah57403657 @kumparan elo berakidah ya... ?? Amin itu kata yg sakral buat rasa syukur kepada Allah azza wajalla..  Dan dgn pongah nya elo dan kelompok elo pelesetkan menjadi Anis muhaimin..  Elo berilmu tapi kurang akhlak. Paham.,positif
@Fahrihamzah Anda harus lolos kesenayan untuk jadi penyeimbang atau Oposisinya Anis Muhaimin di eksekutif nanti. Saya doakan.,negatif
Ready Kaos AMIN Terbaru !!! AM1N - Anies Muhaimin - Anis Imin - Anis Baswedan - Cak Imin - Anies Baswedan - Wakanda No More Indonesia Forever - Pemilu 2024 - Menang  - Link Pembelian Dikomentar - https://t.co/ETLXepbT3X,positif
@VIVAcoid Hayu semuanya kita pilih Anies Dan Cak Imin dah! Emang paling bener milih Anis Muhaimin ??,positif
@GreatAdjie @NenkMonica ADMININ aja dulu ??  Anis Dan muhaiMIN,positif
"@ShamsiAli2 @msaid_didu Mari RAKYAT INDONESIA bersatu bermunajat agar orang2 munafik perusak tatanan bangsa ini di buat sibuk dgn kezoliman mrk sendiri,, Semoga Pak Anis &amp  Gus Muhaimin serta keluarga dan team nas serta seluruh pendukung beliau diseluruh Indonesia mendapat perlindungan dariNya???????Aamiin",positif
"@mardigu024 Tetapi saya tetap teguhpada pendirian saya, bahwa Pak Anies dan Gus imin bisa memegang dan menjalankan amanah mengelola negara ini dengan baik aman sejahtera dan maju. aamiin No 1. AMIN. (ANIS RASYID BASWEDAN dan  MUHAIMIN ISKANDAR)",positif
@nongandah Pilihanku .. Alt 1 : Ganjar Mahfud Alt 2 : Anis Muhaimin Alt 3 : Golput ??,positif
@adamswiftpdf AMIN (ANIS BASWEDAN - MUHAIMIN ISKANDAR) No. 1,positif
Cek Baju Kaos Amin Pragi Gama - Baju Anis Muhaimin Prabowo Gibran Ganjar Mahfud Cotton Combed dengan harga Rp95.000. Dapatkan di Shopee sekarang! https://t.co/Oz1ciz1MRk https://t.co/XlYtJINDYL,positif
@dade_fuad @WagimanDeep212_ Anis Muhaimin..no 1 ..semoga menang di 2024..insyaallah.. Amin,positif
@aniesbaswedan Assalamualaikum.pak anis berikan kami semangat untuk bisa mengajak yang lain untuk pilih pak anis Muhaimin..,positif
@aniesbaswedan @mfathurridlo Assalamualaikum..pak anis usulan apakah bisa berkunjung ke ntt tepatnya kabupaten malaka daerah perbatasan timor Leste..motamasin..kami pendukung pak anis Muhaimin..tolong pak kami pingin perubahan ..kami di ntt hidup berdampingan sangat harmonis..di malaka ..,positif
"@ajengcute16__ Rakyat ACEH bukan keledai, sudah pasti aceh 100% anis muhaimin(AMIN)?????????? https://t.co/zwTyHnYxKq",positif
@mediaindonesia Anis muhaimin luar biasa sekali,positif
@mediaindonesia Anis muhaimin emng luar biasa,positif
@tvOneNews He he sewot soal dana kampanye ANIS DAN MUHAIMIN . BRAVO AMIN,positif
"Anis, Muhaimin Pemimpin Perubahan untuk Indonesia Mandiri dan Sejahtera. https://t.co/3XVROTtKqd",positif
@bengkeldodo @AlmaghribiS @Alie_Fahnoor @alextham878 @Alexemeru Berpendapat sah saja. Dan aku dan keluargaku  2x pilih Prabowo tapi untuk tahun  2024 pilih Anis dan Muhaimin No 1.,positif
@geloraco He he aku dan keluarga pilih ANIS DAN MUHAIMIN NO 1 ????????,positif
@tvOneNews SANTUN  SANTUY  POLITIK RIANG GEMBIRA AWOK AWOK AWOK  sy dan keluarga 2x pilih Prabowo tapi untuk tahun 2024 pilih ANIS DAN MUHAIMIN NO 1.,positif
"Kalau Anis -muhaimin survey nya Palin bawah . Kami pendukungnya biasa biasa saja tuh . Tapi kalian jagoan kalian survey nya tinggi tapi kalian kayak orang kebakaran jenggot,??????????????",positif
"@Fahrihamzah Kembalilah ke jalan yang benar, bersama Anis-Muhaimin AMIN",positif
Insyallah Anis Muhaimin MENANG Satu Putaran https://t.co/FjGJudahZK,positif
"@imanlagi Sangat berharap Anis-Muhaimin menang,..Indonesia akan sangat rugi apabila beliau gagal terpilih jadi presiden RI..",positif
"@RTaufiqurahmanK @zainul_munas Gara2 dua orang cerdas Anis Muhaimin, artis dangdut kurang laku di pemilu sekarang, mereka malu kelihatan tolol kalo masih joget, sedang amin mendatangi akademisi dan aktivis kampus",positif
Ayo dukung AMIN anis muhaimin presiden Indonesia tahun 2024  #menangseputaran https://t.co/4rOFMHQMjp,positif
Per Detik Ini. Saya menyatakan dengan sepenuh hati akan mendukung dan berjuang untuk GIBRAN  Gerakan Indonesia BeRsama Anis MuhaimiN  Sekian,positif
@sena_soetta @bengkeldodo Ya allah menangkanlah anis muhaimin biar rakyat hidupnya enggak sengsara kayak sekarang,positif
"@aniesbaswedan Saat kampanye aja penuh inovasi yang kreatif-kreatif, apalagi kalau sempat jadi Presiden-Wakil Presiden. Semoga Allah menangkan Anis-Muhaimin. Amin.",positif
anak muda all in AMIN anis muhaimin #hotlineparis https://t.co/DMLWRnAp3k,positif
@BangPino__ Semoga Allah selalu melindungi Pak Anis. Aamiin #AMINAjaDulu  #AnisMuhaimin,positif
@AnakTangsiAD Wong sekelas gusdur dikhianati demi ambisi apalagi ikn... wong mental penghianat ..  Wan jem bt bin anis baswedan berkhianat sama prabowo Cak micin bin muhaimin iskandar berkhianat pada Gus dur.. COCOK..!!! DUO PENGHIANAT.. ??????,positif
@Samsung14084732 @Indonesiaguyub @TeddGus Indonesiaguyup otaknya di dengkul logisnya begini  Prabowo  gibran 48 Ganjar mahfud 30 Anis muhaimin 22 Yang maju pg &amp  gm Katakanlah  Am 7ke pg Am 15 ke gm 48+7=55 30+15=45 Pg duduk manis aja  #iniasumsisayabolehdong,negatif
@Indonesiaguyub @TeddGus Indonesiaguyup otaknya di dengkul logisnya begini  Prabowo  gibran 48 Ganjar mahfud 30 Anis muhaimin 22 Yang maju pg &amp  gm Katakanlah  Am 5 ke pg Am 12 ke gm 48+5 =53 30+17=47 Pg duduk manis aja,negatif
"Hukum harus secepatnya di urus, jangan nanti nanti, bantuan Hukum gratis dari Amin, Anis Muhaimin Menang #HotlineParis https://t.co/MjPR2PZtoy",negatif
@liputan6dotcom Anis Muhaimin tetap yg terbaik 2&amp 3 satu komplotan penuh dg tipu daya,positif
"Harapan kami umat islam ke pak anis dan muhaimin,pimpinlah negara ini dengan baik,dan tegakan amar ma,ruf nahi mungkar,tempatkan segala sesuatu pada tempatnya,dan seluruh kabinet,wajib diduduki para ulama semua di dalamnya, Dan bongkar semua segala korupsi,dan lindungi hak rakyat",positif
"@alisyarief Kalau Bapak Anis Baswedan dan Bapak Muhaimin Iskandar menang, tidak usah diperkenalkan, Bapak Anis Baswedan sudah mendunia. Aamiin ? https://t.co/kOxOnT8mT4",positif
"rakyat sudah tau, mana yg terbaik untuk pimpin Indonesia ini. insya Allah Anis -muhaimin pasti menang https://t.co/kF0bgdtARN",positif
"Ketua LPP DPC PKB Kota Malang Bersama ibu Hikmah Bafaqih menemani Putri Anis Baswedan Beserta Putri Gus Muhaimin Iskandar, momen ini juga menjadi sarana mengenalkan PKB kota malang setelah Hamdan Zoelva beberapa hari yang lalu juga menggunakan kaos yang sama, Nomer 1 Paten https://t.co/aOrdYRHhdM",positif
@mfathurridlo bersama NASDEM-PKS-PKB-UMMAT...AMIN dengan Jiwa Nasionalis dan Demokratis yang ber-Keadilan Sosial untuk Kebangkitan Bangsa demi Kemaslahatan Ummat. Anis-Muhaimin...,positif
@mfathurridlo Anies Muhaimin untuk INDONESIA???? Sip Anis amin aja dulu lebih baik karena itu pilihanku semoga sukses seperti lagunya yg kereeeen Abis,positif
"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @RidNgemil @choymarkochoy Maa syaa Allah, semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/XMJTJMx9if",positif
"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @RidNgemil @choymarkochoy Gus Yahya, Dzolim apalagi didepan publik bukanlah akhlak yg dicontohkan Rasulullah  Gus Muhaimin sbg warga NU sebaiknya perlu lbh sering silaturahim &amp  dtg ke Haul guru besar NU, &amp  tdk dtg hanya saat ada kepentingan politik  Salut untuk Anis, tetap objektif &amp  rendah hati",positif
"Bismillahirrahmanirrahim.... teruskan dan kencangkan ikhtiar kalian untuk tetap terus memperjuangkan nilai-nilai kebenaran di bumi Pertiwi ini....insya Allah, tetep Istiqomah dan tegak lurus pilih no 1 AMIN...Anis dan Muhaimin. Semoga bisa membawa keberkahan, aamiin.",positif
